osm_id,name,lat,lon,type,phone,website,address_city,address_street,category,tags.amenity,tags.cuisine,tags.name,extracted_emails,instagram,twitter,facebook,meta_description,tags.addr:city,tags.addr:housenumber,tags.addr:postcode,tags.addr:street,tags.fhrs:confidence_management,tags.fhrs:hygiene,tags.fhrs:id,tags.fhrs:local_authority_id,tags.fhrs:rating,tags.fhrs:structural,tags.phone,tags.source,tags.source:addr,tags.source:postcode,tags.website,tags.wheelchair,tags.wikidata,enrichment_error,tags.level,tags.indoor_seating,tags.outdoor_seating,tags.postal_code,tags.wikipedia,tags.brand,tags.brand:wikidata,tags.brand:wikipedia,tags.check_date,tags.contact:website,tags.name:ja,tags.opening_hours,tags.payment:cash,tags.payment:credit_cards,tags.payment:debit_cards,tags.note,tags.diet:vegetarian,linkedin,tags.diet:vegan,tags.name:en,tags.name:zh,tags.takeaway,tags.type,tags.official_name,tags.operator,tags.payment:american_express,tags.contact:instagram,tags.toilets:wheelchair,tags.old_name,tags.addr:country,tags.description,tags.source:addr:postcode,tags.survey:date,tags.reservation,tags.contact:facebook,tags.contact:twitter,tags.contact:phone,tags.addr:floor,tags.contact:fax,tags.addr:housename,tags.addr:place,tags.url,tags.disused,tags.email,tags.opening_hours:signed,tags.wikimedia_commons,tags.branch,tags.addr:interpolation,tags.wifi,tags.opening_hours:note,tags.alt_name,tags.diet:gluten_free,tags.fixme,tags.toilets,tags.toilets:access,tags.entrance,tags.air_conditioning,tags.capacity,tags.check_date:opening_hours,tags.highchair,tags.smoking,tags.name:zh-Hans,tags.name:zh-Hant,tags.building:levels,tags.addr:unit,tags.delivery,tags.name:es,tags.name:pt,tags.internet_access,tags.ref:vatin,tags.stars,tags.brand:en,tags.brand:zh,tags.internet_access:fee,tags.internet_access:ssid,tags.website:menu,tags.bar,tripadvisor,tags.diet:halal,tags.dog,tags.microbrewery,tags.payment:apple_pay,tags.payment:contactless,tags.payment:google_pay,tags.toilets:menstrual_products,tags.diet:meat,tags.check_date:diet:vegetarian,tags.payment:cards,tags.inscription,tags.building,tags.flickr,tags.image,tags.ref:GB:uprn,tags.roof:levels,tags.building:material,tags.roof:colour,tags.building:colour,tags.building:part,tags.toilets:unisex,tags.value,tags.wheelchair:description,tags.building:architecture,tags.source:addr:housenumber,tags.shop,tags.source:postal_code,tags.heritage,tags.heritage:operator,tags.heritage:website,tags.listed_status,tags.ref:GB:nhle,tags.short_name,tags.breakfast,tags.addr:parentstreet,tags.note:name:zh,tags.website:en,tags.serving_system:buffet,tags.payment:mastercard,tags.payment:visa,tags.changing_table,tags.toilets:disposal,tags.toilets:position,tags.cocktails
639122288,Little Italy,51.5134563,-0.1312464,node,+44 20 7734 4737,https://littleitalysoho.co.uk/,London,Frith Street,restaurant,restaurant,,Little Italy,['info@littleitalysoho.co.uk'],,,,,London,21,W1D 4RN,Frith Street,10,15,413656,01333/0021/0/000,2,15,+44 20 7734 4737,,,,https://littleitalysoho.co.uk/,,,,,,,,,,,,2025-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655306919,Kulu Kulu,51.5109792,-0.1366971,node,,http://www.kulukulu.co.uk/,London,Brewer Street,restaurant,restaurant,japanese,Kulu Kulu,,,,,,London,76,,Brewer Street,,,,,,,,,,,http://www.kulukulu.co.uk/,no,,404 Client Error: Not Found for url: https://kulukulu.co.uk/415.shtml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691084094,Costa,51.5158824,-0.1406487,node,,https://www.costa.co.uk/,London,Great Portland Street,cafe,cafe,coffee_shop,Costa,,,,,,London,4,W1W 8QJ,Great Portland Street,0,5,411903,00603/0004/1/005,5,5,,,,survey,https://www.costa.co.uk/,no,,"HTTPSConnectionPool(host='www.costa.co.uk', port=443): Read timed out. (read timeout=5)",,yes,yes,,,Costa,Q608845,en:Costa Coffee,2025-04-29,,,Mo-Fr 06:00-23:00; Sa 07:00-23:00; Su 07:30-21:00,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692190863,Il Cucciolo,51.5137947,-0.1298778,node,,http://www.piccolodiavolo.co.uk/,London,Old Compton Street,restaurant,restaurant,italian,Il Cucciolo,,,,,,London,8,,Old Compton Street,10,5,412510,00859/0008/0/001,3,10,,,,,http://www.piccolodiavolo.co.uk/,limited,,"HTTPConnectionPool(host='www.piccolodiavolo.co.uk', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.piccolodiavolo.co.uk', port=80): Failed to resolve 'www.piccolodiavolo.co.uk' ([Errno 8] nodename nor servname provided, or not known)""))",,,,W1D 4TE,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799284688,Aqua Nueva,51.5142412,-0.140786,node,,https://aquanueva.co.uk/experience,,Argyll Street,restaurant,restaurant,spanish,Aqua Nueva,[],,,,"Spanish restaurant and rooftop bar in Soho serving tapas, cocktails & bottomless brunch. Book for lunch, dinner or pre-theatre dining in London’s West End.",,30,,Argyll Street,,,,,,,,,,,https://aquanueva.co.uk/experience,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5th Floor
240 Regent Street (Entrance 30 Argyll Street)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799284723,The Carnaby,51.5143304,-0.1395409,node,,http://www.courthouse-hotel.com/restaurantsandbars-en.html,London,Great Marlborough Street,restaurant,restaurant,,The Carnaby,,,,,,London,19-21,,Great Marlborough Street,5,5,413726,01373/0019/5/000,4,10,,,FSA Food Hygiene Ratings Database,FSA Food Hygiene Ratings Database,http://www.courthouse-hotel.com/restaurantsandbars-en.html,no,Q5178513,415 Client Error: Unsupported Media Type for url: https://www.courthouse-hotel.com/food-drink/,,,,W1F 7HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799284830,Costa,51.5145479,-0.1387551,node,,,,,cafe,cafe,coffee_shop,Costa,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,Costa,Q608845,en:Costa Coffee,2024-07-26,,,Mo-Fr 06:30-19:30; Sa 07:30-20:00; Su 08:00-19:00,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861391034,Chen Cheng Ku,51.51134,-0.1321679,node,,http://www.chuenchengku.co.uk,,,restaurant,restaurant,chinese,Chen Cheng Ku,,,,,,,17,,,,,,,,,,,,,http://www.chuenchengku.co.uk,,,"HTTPConnectionPool(host='www.chuenchengku.co.uk', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.chuenchengku.co.uk', port=80): Failed to resolve 'www.chuenchengku.co.uk' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,,,,,,,Mo-Su 11:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878029986,1947,51.5160978,-0.1402841,node,,,London,Great Portland Street,restaurant,restaurant,,1947,,,,,,London,4,W1W 8QJ,Great Portland Street,,,1486567,,,,,,FHRS Open Data,,,,,,,,,,,,,,2025-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland House,Market Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115431267,Myung Ga,51.5120768,-0.1384372,node,,http://www.myungga.co.uk/,,Beak Street,restaurant,restaurant,korean,Myung Ga,[],,,,"Authentic Korean restaurant in London Soho W1, Specialising in BBQ (on your table) and other renowned Korean foods, such as Kimchi, Bulgogi, Bibimbop, Pajon,Kalbi,spicy Korean restaurants since 1990,The best Korean restaurant in the UK, The master chef runs this Korean restaurant ",,15,,Beak Street,,,,,,,,,,,http://www.myungga.co.uk/,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143925746,Paramount,51.5161465,-0.1297252,node,,,,,restaurant,restaurant,,Paramount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.paramount.uk.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235254620,Nando's,51.510542,-0.1377968,node,,https://www.nandos.co.uk/restaurants/glasshouse-street,London,Glasshouse Street,restaurant,restaurant,chicken;portuguese,Nando's,[],http://instagram.com/nandosuk,https://twitter.com/NandosUK,https://www.facebook.com/Nandos.UnitedKingdom,"Visit our restaurant on Glasshouse Street in Soho for Lunch or Dinner. Open everyday for Eat-in, Delivery or Click & Collect. Find out more here.",London,46,W1B 5DR,Glasshouse Street,0,0,428081,01349/0046/0/000,5,5,,,FSA Food Hygiene Ratings Database,FSA Food Hygiene Ratings Database,https://www.nandos.co.uk/restaurants/glasshouse-street,yes,,,,,,,,Nando's,Q3472954,en:Nando's,2025-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330698035,The Sohosocial,51.513241,-0.1344927,node,,,London,Berwick Street,restaurant,restaurant,,The Sohosocial,,,,,,London,9,,Berwick Street,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330788640,The Living Room,51.512509,-0.134416,node,,,,,cafe,cafe,,The Living Room,,,,,,,,,,,,,,,,,,,,,limited,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496271593,Patty & Bun,51.5131833,-0.1398488,node,+44 20 3890 8545,https://www.breddostacos.com,London,Kingly Street,restaurant,restaurant,burger,Patty & Bun,,,,,,London,26,W1B 5QD,Kingly Street,,,,,,,+44 20 3890 8545,,,,https://www.breddostacos.com,,,"HTTPSConnectionPool(host='www.breddostacos.com', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.breddostacos.com' doesn't match either of 'bdo.printpool.io', 'bdo.printpool.nl'"")))",,yes,yes,W1B 5QD,,Patty & Bun,Q110103854,,,,,12:00-00:00,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,yes,info@shotgunbbq.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504833279,Bageltopia,51.5163244,-0.1392261,node,,,London,Eastcastle Street,cafe,cafe,,Bageltopia,,,,,,London,47,W1W 8DY,Eastcastle Street,,,1450599,,,,,,FHRS Open Data,,,,,,,yes,yes,,,,,,2025-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663267498,Mele & Pere,51.5116167,-0.1355565,node,,,,,restaurant,restaurant,,Mele & Pere,,,,,,,,,,,,,,,,,survey,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102786811,Bubbleology,51.5119755,-0.1335372,node,+44 20 7494 4231,https://www.bubbleology.co.uk/,London,Rupert Street,cafe,cafe,bubble_tea,Bubbleology,[],https://www.instagram.com/bubbleology/,https://twitter.com/Bubbleology,https://www.facebook.com/bubbleology,"Bubbleology® is a leading Bubble Tea brand crafting made to order tea-based beverages that take your drink to the next level! We offer a wide variety of flavours, brewing our bases with Organic Jasmine & Organic Assam Tea. Become your own mixologist and customise every drink to your own taste!",London,49,,Rupert Street,5,5,414114,01532/0049/0/000,5,5,+44 20 7494 4231,,,,https://www.bubbleology.co.uk/,no,,,,,no,W1D 7PF,,,,,,,,,,,,,,https://www.linkedin.com/company/bubbleology/,,,,,,,,,,,,,,,,,,,,,,,,,,,no,File:Rupert_Street_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273728573,Biju Bubble Teas,51.5127366,-0.132205,node,,,,,cafe,cafe,,Biju Bubble Teas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273766199,Ceconi's,51.5132484,-0.1308116,node,,,,Old Compton Street,restaurant,restaurant,pizza,Ceconi's,,,,,,,19-21,,Old Compton Street,,,,,,,,,,,,,,,,,,,,,,,2025-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284618587,Nopi,51.5117142,-0.1384649,node,,http://www.nopi-restaurant.com/,London,Warwick Street,restaurant,restaurant,,Nopi,,,,,,London,21-22,W1B 5NE,Warwick Street,5,5,413061,01043/0021/0/000,5,5,,website,,FSA Food Hygiene Ratings Database,http://www.nopi-restaurant.com/,no,,403 Client Error: Forbidden for url: http://www.nopi-restaurant.com/,,,,W1B 5NF,,,,,,,,,,,,,,,,,,,,,Ottolenghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406698069,Bill's,51.5117989,-0.1352012,node,+44 20 7287 8712,https://bills-website.co.uk/,London,Brewer Street,restaurant,restaurant,british,Bill's,['marketing@bills-email.co.uk'],https://www.instagram.com/billsrestaurant/,,https://www.facebook.com/billsrestaurants,"Experience healthy, indulgent, and seasonal cuisine at any time of the day. Join us for breakfast, lunch, dinner, or any meal in between.
",London,36-44,W1F 9TB,Brewer Street,,,732363,,,,+44 20 7287 8712,,,,https://bills-website.co.uk/,limited,,,,,,,,Bill's,Q47012702,en:Bill's,,,,Mo-We 08:00-23:00; Th-Sa 08:00-24:00; Su 09:00-22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525504945,Arang,51.5117237,-0.1365508,node,+44 20 7434 2073,http://www.arang.co.uk/,,Golden Square,restaurant,restaurant,korean,Arang,,,,,,,9,,Golden Square,,,,,,,+44 20 7434 2073,,,,http://www.arang.co.uk/,no,,403 Client Error: Forbidden for url: https://www.arang.co.uk/,,,,,,,,,2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525508671,Taro,51.5114162,-0.135559,node,+44 20 7734 5826,https://tarorestaurants.uk/,,Brewer Street,restaurant,restaurant,japanese,Taro,[],,,,,,61,,Brewer Street,,,,,,,+44 20 7734 5826,,,,https://tarorestaurants.uk/,limited,,,,yes,,,,Taro,Q117422851,,2024-11-14,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884869640,New Loon Fung,51.5118933,-0.1304412,node,,,London,Gerrard Street,restaurant,restaurant,chinese,New Loon Fung,,,,,,London,42-44,W1D 5QG,Gerrard Street,,,412652,,,,,,,,,,,,1,,,,,,,,,,,,,,,above Loon Fung Supermarket,,,,New Loon Fung,新龍鳳大酒樓,,,,,,,,,,,,,,,,,,,,,,,,,,,all,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905786901,Lingo,51.5110143,-0.136882,node,+44 20 7287 5274,http://www.lingocuisine.com/,,Lower John Street,restaurant,restaurant,japanese,Lingo,,,,,,,1a,,Lower John Street,,,,,,,+44 20 7287 5274,,,,http://www.lingocuisine.com/,no,,"HTTPConnectionPool(host='www.lingocuisine.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.lingocuisine.com', port=80): Failed to resolve 'www.lingocuisine.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905787401,Petit Déjeuner,51.5109015,-0.1369984,node,,,,,cafe,cafe,,Petit Déjeuner,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905795901,El Pastor,51.5111298,-0.1364111,node,,https://www.tacoselpastor.co.uk/,London,Brewer Street,restaurant,restaurant,,El Pastor,['christmasevents@tacoselpastor.co.uk'],https://www.instagram.com/tacos_el_pastor/?hl=en,,,"El Pastor is a family of Mexican restaurants in London, serving tacos, tostadas, tequila and margaritas that transport you straight to the heart of Mexico.",London,66-70,W1F 9UP,Brewer Street,,,,,,,,,,,https://www.tacoselpastor.co.uk/,yes,,,,,no,,,,,,,,,"Tu 17:00-23:00; We-Sa 12:00-15:00, 17:00-01:30; Su 12:00-20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soho,,,Weds-Sat last orders at 1am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905800601,Brasserie Zedel,51.5106309,-0.1355893,node,+44 20 7734 4888,https://www.brasseriezedel.com/brasserie-zedel,London,Sherwood Street,restaurant,restaurant,french,Brasserie Zedel,"['press@thewolseleyhg.com', 'reservations@brasseriezedel.com']",https://www.instagram.com/brasseriezedel,,https://www.facebook.com/brasseriezedel,"Brasserie Zédel is a grand Parisian brasserie located in Piccadilly, serving traditional French food at remarkable value.",London,20,W1F 7ED,Sherwood Street,,,485906,,,,+44 20 7734 4888,,,,https://www.brasseriezedel.com/brasserie-zedel,yes,,,,,yes,,,,,,,,,Mo-Sa 11:30-24:00; Su 11:30-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brasserie Zédel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905803701,carpo Piccadilly,51.510505,-0.1355164,node,,,London,Glasshouse Street,cafe,cafe,,carpo Piccadilly,,,,,,London,10,W1B 5AR,Glasshouse Street,,,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Th 08:00-21:00; Fr 08:00-21:30; Sa,Su 10:00-21:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905950303,Rosa's Thai Cafe,51.5127872,-0.1317674,node,,,London,Dean Street,restaurant,restaurant,thai,Rosa's Thai Cafe,,,,,,London,48,,Dean Street,,,,,,,,,,,,no,,,,,no,,,Rosa's Thai Cafe,Q110413602,,,,,"Su-Th 12:00-22:30; Fr,Sa 12:00-23:00",,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905977801,Paradise,51.5121883,-0.1337222,node,,,London,Rupert Street,restaurant,restaurant,,Paradise,,,,,,London,61,W1D 7PW,Rupert Street,,,414118,,,,,,,,,,,,,,,,,,,,,,,We-Fr 17:30-23:00; Sa 12:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905981401,Randall & Aubin,51.5123539,-0.1341066,node,+44 20 7287 4447,https://www.randallandaubin.co.uk/,,Brewer Street,restaurant,restaurant,,Randall & Aubin,,,,,,,16,,Brewer Street,,,,,,,+44 20 7287 4447,,,,https://www.randallandaubin.co.uk/,yes,,"HTTPSConnectionPool(host='www.randallandaubin.co.uk', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.randallandaubin.co.uk', port=443): Failed to resolve 'www.randallandaubin.co.uk' ([Errno 8] nodename nor servname provided, or not known)""))",,,no,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938969701,Wild Rice,51.5121584,-0.1345211,node,+44 20 7434 3777,,London,Brewer Street,restaurant,restaurant,thai,Wild Rice,,,,,,London,28,,Brewer Street,,,,,,,+44 20 7434 3777,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976988603,Vapiano,51.5132948,-0.1337195,node,+44 20 7440 0070,https://fi.vapiano.com/en/restaurants/vapiano-soho-84-wardour-street-w1f-2/,London,Wardour Street,restaurant,restaurant,italian,Vapiano,,,,,,London,84,W1F 0TQ,Wardour Street,,,,,,,+44 20 7440 0070,,,,https://fi.vapiano.com/en/restaurants/vapiano-soho-84-wardour-street-w1f-2/,yes,,"HTTPSConnectionPool(host='fi.vapiano.com', port=443): Max retries exceeded with url: /en/restaurants/vapiano-soho-84-wardour-street-w1f-2/ (Caused by SSLError(CertificateError(""hostname 'fi.vapiano.com' doesn't match either of '*.no-matching-ssl-certificate-buy-one-at-domena-pl.beep.pl', 'no-matching-ssl-certificate-buy-one-at-domena-pl.beep.pl'"")))",,,no,,,Vapiano,Q506252,en:Vapiano,,,,Mo-Th 11:00-23:00;Fr-Sa 11:00-24:00;Su 12:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993903333,Carbon,51.5108436,-0.1369382,node,,https://www.carbonrestaurant.com/,,Brewer Street,restaurant,restaurant,,Carbon,[],,,,Carbon in Soho is a famous charcoal grill restaurant offering a gastronomic experience in a box. Delivery  available. ,,78,,Brewer Street,,,,,,,,,,,https://www.carbonrestaurant.com/,limited,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026731033,Kung Fu Noodle,51.5117378,-0.1322094,node,,,London,Shaftesbury Avenue,restaurant,restaurant,,Kung Fu Noodle,,,,,,London,64,W1D 6LU,Shaftesbury Avenue,,,1590020,,,,,,,,,no,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheelchair accessibility is from when the restaurant was Little Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058754844,Soho Grind,51.5121402,-0.1383013,node,,http://grind.co.uk/sohogrind/,,Beak Street,cafe,cafe,,Soho Grind,"['hello@grind.co.uk', 'grind@emergelimited.com', 'soho@grind.co.uk']",https://www.instagram.com/grind/,https://twitter.com/grind,https://facebook.com/grind,Our coffee delivery service brings great coffee to your door. Order your freshly-roasted coffee online today for free UK delivery £25+.,,19,,Beak Street,,,,,,,,,,,http://grind.co.uk/sohogrind/,no,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058771058,Bob Bob Ricard,51.5123435,-0.1372546,node,,,,,restaurant,restaurant,,Bob Bob Ricard,,,,,,,,,,,,,,,,,,,,,no,Q4035249,,,,no,,,,,,2025-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058778433,Flat Iron,51.5121137,-0.1383699,node,,https://flatironsteak.co.uk/restaurant/soho/,London,Beak Street,restaurant,restaurant,steak_house,Flat Iron,[],https://www.instagram.com/flatironsteak/,,https://www.facebook.com/FlatIronSteak/,"Visit Flat Iron's Soho steakhouse, our first permanent steak restaurant, for simple, classic beef steaks in a rickety, characterful building close to Oxford Street.",London,17,W1F 9RW,Beak Street,,,,,,,,,,,https://flatironsteak.co.uk/restaurant/soho/,no,,,,,no,,,Flat Iron,Q110680166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
